REF_DATE,GEO,Gender,Indicators,VALUE,Age group,Characteristics
1996,Territories,X Gender,"Yes, feels lonely",63.5,0 to 4 years,Living with lone parent
1996,Territories,X Gender,"Sometimes, feels lonely",17.2,11 to 14 years,Other
1996,Territories,X Gender,"No, do not feel lonely",10.2,11 to 14 years,Living with two parents
1996,Territories,X Gender,"Yes, feels lonely",42.2,11 to 14 years,Living with lone parent
1996,Territories,X Gender,"Yes, feels lonely",54.1,11 to 14 years,Not living with any parent
1996,Territories,X Gender,"Sometimes, feels lonely",18.1,5 to 10 years,Other
1996,Territories,X Gender,"No, do not feel lonely",11.2,5 to 10 years,Living with two parents
1996,Territories,X Gender,"Yes, feels lonely",48.7,5 to 10 years,Living with lone parent
1996,Territories,X Gender,"Yes, feels lonely",54.1,5 to 10 years,Not living with any parent
1996,Territories,X Gender,"Sometimes, feels lonely",15.6,15 to 19 years,Other
1996,Territories,X Gender,"No, do not feel lonely",8.0,15 to 19 years,Living with two parents
1996,Territories,X Gender,"Sometimes, feels lonely",29.6,15 to 19 years,Living with lone parent
1996,Territories,X Gender,"Yes, feels lonely",54.1,15 to 19 years,Not living with any parent
1996,Territories,X Gender,"Sometimes, feels lonely",18.3,20 to 24 years,Other
1996,Territories,X Gender,"No, do not feel lonely",5.0,20 to 24 years,Living with two parents
1996,Territories,X Gender,"Sometimes, feels lonely",19.7,20 to 24 years,Living with lone parent
1996,Territories,X Gender,"Sometimes, feels lonely",31.4,20 to 24 years,Not living with any parent
1996,Newfoundland and Labrador,X Gender,"Sometimes, feels lonely",18.3,25 to 64 years,Living with two parents
1996,Prince Edward Island,X Gender,"Yes, feels lonely",42.5,5 to 10 years,Living with lone parent
1996,Territories,X Gender,"No, do not feel lonely",10.1,25 to 64 years,Living with two parents
1996,Prince Edward Island,X Gender,"Sometimes, feels lonely",15.9,15 to 19 years,Living with two parents
1996,New Brunswick,X Gender,"Sometimes, feels lonely",18.4,11 to 14 years,Other
1996,New Brunswick,X Gender,"No, do not feel lonely",9.3,11 to 14 years,Living with two parents
1996,New Brunswick,X Gender,"Yes, feels lonely",59.4,11 to 14 years,Living with lone parent
1996,New Brunswick,X Gender,"Yes, feels lonely",54.8,11 to 14 years,Not living with any parent
1996,New Brunswick,X Gender,"Sometimes, feels lonely",18.5,5 to 10 years,Other
1996,New Brunswick,X Gender,"No, do not feel lonely",10.4,5 to 10 years,Living with two parents
1996,New Brunswick,X Gender,"Yes, feels lonely",58.6,5 to 10 years,Living with lone parent
1996,New Brunswick,X Gender,"Sometimes, feels lonely",18.1,15 to 19 years,Other
1996,New Brunswick,X Gender,"No, do not feel lonely",7.1,15 to 19 years,Living with two parents
1996,New Brunswick,X Gender,"Yes, feels lonely",61.7,15 to 19 years,Living with lone parent
1996,New Brunswick,X Gender,"Yes, feels lonely",53.2,15 to 19 years,Not living with any parent
1996,New Brunswick,X Gender,"Sometimes, feels lonely",17.2,20 to 24 years,Other
1996,New Brunswick,X Gender,"Sometimes, feels lonely",31.0,20 to 24 years,Not living with any parent
1996,Quebec,X Gender,"Sometimes, feels lonely",19.3,25 to 64 years,Other
1996,Quebec,X Gender,"No, do not feel lonely",10.7,25 to 64 years,Living with two parents
1996,Quebec,X Gender,"Yes, feels lonely",41.2,25 to 64 years,Living with lone parent
1996,Quebec,X Gender,"Yes, feels lonely",46.2,25 to 64 years,Not living with any parent
1996,Quebec,X Gender,"Sometimes, feels lonely",19.1,0 to 4 years,Other
1996,Quebec,X Gender,"No, do not feel lonely",12.5,0 to 4 years,Living with two parents
1996,Quebec,X Gender,"Yes, feels lonely",75.8,0 to 4 years,Living with lone parent
1996,Quebec,X Gender,"Sometimes, feels lonely",18.2,11 to 14 years,Other
1996,Quebec,X Gender,"No, do not feel lonely",11.1,11 to 14 years,Living with two parents
1996,Prince Edward Island,X Gender,"Sometimes, feels lonely",17.7,15 to 19 years,Other
1996,New Brunswick,X Gender,"Yes, feels lonely",80.4,0 to 4 years,Living with lone parent
1996,New Brunswick,X Gender,"No, do not feel lonely",13.0,0 to 4 years,Living with two parents
1996,Quebec,X Gender,"Sometimes, feels lonely",38.9,11 to 14 years,Living with lone parent
1996,New Brunswick,X Gender,"Sometimes, feels lonely",33.9,25 to 64 years,Not living with any parent
1996,New Brunswick,X Gender,"Sometimes, feels lonely",20.4,0 to 4 years,Other
1996,Nova Scotia,X Gender,"Sometimes, feels lonely",20.8,25 to 64 years,Other
1996,Nova Scotia,X Gender,"No, do not feel lonely",10.6,25 to 64 years,Living with two parents
1996,Nova Scotia,X Gender,"Yes, feels lonely",59.9,25 to 64 years,Living with lone parent
1996,Nova Scotia,X Gender,"Sometimes, feels lonely",33.2,25 to 64 years,Not living with any parent
1996,Nova Scotia,X Gender,"Sometimes, feels lonely",22.0,0 to 4 years,Other
1996,Nova Scotia,X Gender,"No, do not feel lonely",13.8,0 to 4 years,Living with two parents
1996,Nova Scotia,X Gender,"Yes, feels lonely",62.6,0 to 4 years,Living with lone parent
1996,Nova Scotia,X Gender,"No, do not feel lonely",10.4,11 to 14 years,Living with two parents
1996,Nova Scotia,X Gender,"Yes, feels lonely",64.8,11 to 14 years,Living with lone parent
1996,Nova Scotia,X Gender,"Yes, feels lonely",44.9,11 to 14 years,Not living with any parent
1996,Nova Scotia,X Gender,"Sometimes, feels lonely",21.3,11 to 14 years,Other
1996,Nova Scotia,X Gender,"No, do not feel lonely",9.7,5 to 10 years,Living with two parents
1996,New Brunswick,X Gender,"Yes, feels lonely",58.0,25 to 64 years,Living with lone parent
1996,Nova Scotia,X Gender,"Sometimes, feels lonely",21.6,5 to 10 years,Other
1996,New Brunswick,X Gender,"Sometimes, feels lonely",18.5,25 to 64 years,Other
1996,Nova Scotia,X Gender,"Sometimes, feels lonely",30.1,20 to 24 years,Not living with any parent
1996,Nova Scotia,X Gender,"Sometimes, feels lonely",18.1,20 to 24 years,Other
1996,New Brunswick,X Gender,"No, do not feel lonely",9.0,25 to 64 years,Living with two parents
1996,Nova Scotia,X Gender,"No, do not feel lonely",11.7,15 to 19 years,Living with two parents
1996,Nova Scotia,X Gender,"Sometimes, feels lonely",20.5,15 to 19 years,Other
1996,Nova Scotia,X Gender,"Yes, feels lonely",72.9,5 to 10 years,Living with lone parent
1996,Nova Scotia,X Gender,"Yes, feels lonely",44.3,15 to 19 years,Not living with any parent
1997,Manitoba,X Gender,"Yes, feels lonely",51.0,25 to 64 years,Living with lone parent
1997,Manitoba,X Gender,"Yes, feels lonely",56.4,11 to 14 years,Not living with any parent
1997,Manitoba,X Gender,"Sometimes, feels lonely",29.0,25 to 64 years,Not living with any parent
1997,Manitoba,X Gender,"Sometimes, feels lonely",20.6,0 to 4 years,Other
1997,Manitoba,X Gender,"Sometimes, feels lonely",16.0,0 to 4 years,Living with two parents
1997,Manitoba,X Gender,"Yes, feels lonely",67.1,0 to 4 years,Living with lone parent
1997,Manitoba,X Gender,"Sometimes, feels lonely",22.3,11 to 14 years,Other
1997,Manitoba,X Gender,"No, do not feel lonely",13.3,11 to 14 years,Living with two parents
1997,Manitoba,X Gender,"Yes, feels lonely",53.7,11 to 14 years,Living with lone parent
1997,Manitoba,X Gender,"Sometimes, feels lonely",24.1,5 to 10 years,Other
1997,Saskatchewan,X Gender,"Yes, feels lonely",48.3,25 to 64 years,Living with lone parent
1997,Manitoba,X Gender,"Yes, feels lonely",61.9,5 to 10 years,Living with lone parent
1997,Manitoba,X Gender,"Sometimes, feels lonely",18.4,15 to 19 years,Other
1997,Manitoba,X Gender,"No, do not feel lonely",8.5,15 to 19 years,Living with two parents
1997,Manitoba,X Gender,"Sometimes, feels lonely",34.5,15 to 19 years,Living with lone parent
1997,Manitoba,X Gender,"Yes, feels lonely",60.5,15 to 19 years,Not living with any parent
1997,Manitoba,X Gender,"No, do not feel lonely",10.3,20 to 24 years,Other
1997,Manitoba,X Gender,"Sometimes, feels lonely",18.5,20 to 24 years,Not living with any parent
1997,Saskatchewan,X Gender,"Sometimes, feels lonely",20.5,25 to 64 years,Other
1997,Saskatchewan,X Gender,"No, do not feel lonely",11.4,25 to 64 years,Living with two parents
1997,Saskatchewan,X Gender,"Sometimes, feels lonely",34.5,25 to 64 years,Not living with any parent
1997,Manitoba,X Gender,"Sometimes, feels lonely",15.4,5 to 10 years,Living with two parents
1997,Manitoba,X Gender,"No, do not feel lonely",12.6,25 to 64 years,Living with two parents
1997,Ontario,X Gender,"Sometimes, feels lonely",37.5,11 to 14 years,Living with lone parent
1997,Ontario,X Gender,"Sometimes, feels lonely",25.0,20 to 24 years,Not living with any parent
1997,Quebec,X Gender,"Sometimes, feels lonely",29.0,15 to 19 years,Living with lone parent
1997,Saskatchewan,X Gender,"Sometimes, feels lonely",28.2,0 to 4 years,Other
1997,Quebec,X Gender,"Yes, feels lonely",55.7,15 to 19 years,Not living with any parent
1997,Quebec,X Gender,"Sometimes, feels lonely",19.0,20 to 24 years,Other
1997,Quebec,X Gender,"Sometimes, feels lonely",38.7,20 to 24 years,Not living with any parent
1997,Ontario,X Gender,"No, do not feel lonely",14.2,25 to 64 years,Other
1997,Ontario,X Gender,"No, do not feel lonely",8.0,25 to 64 years,Living with two parents
1997,Ontario,X Gender,"Sometimes, feels lonely",38.5,25 to 64 years,Living with lone parent
1997,Ontario,X Gender,"Sometimes, feels lonely",25.7,25 to 64 years,Not living with any parent
1997,Ontario,X Gender,"Sometimes, feels lonely",16.7,0 to 4 years,Other
1997,Ontario,X Gender,"No, do not feel lonely",10.5,0 to 4 years,Living with two parents
1997,Ontario,X Gender,"Yes, feels lonely",59.4,0 to 4 years,Living with lone parent
1997,Ontario,X Gender,"No, do not feel lonely",13.5,11 to 14 years,Other
1997,Ontario,X Gender,"No, do not feel lonely",7.9,11 to 14 years,Living with two parents
1997,Ontario,X Gender,"Sometimes, feels lonely",32.3,11 to 14 years,Not living with any parent
1997,Ontario,X Gender,"Sometimes, feels lonely",15.1,5 to 10 years,Other
1997,Ontario,X Gender,"No, do not feel lonely",8.8,5 to 10 years,Living with two parents
1997,Ontario,X Gender,"Yes, feels lonely",44.3,5 to 10 years,Living with lone parent
1997,Ontario,X Gender,"No, do not feel lonely",9.9,15 to 19 years,Other
1997,Ontario,X Gender,"No, do not feel lonely",5.7,15 to 19 years,Living with two parents
1997,Ontario,X Gender,"Sometimes, feels lonely",21.4,15 to 19 years,Living with lone parent
1997,Ontario,X Gender,"Sometimes, feels lonely",33.2,15 to 19 years,Not living with any parent
1997,Ontario,X Gender,"No, do not feel lonely",14.0,20 to 24 years,Other
1997,Manitoba,X Gender,"Sometimes, feels lonely",19.7,25 to 64 years,Other
1997,Saskatchewan,X Gender,"Sometimes, feels lonely",16.4,0 to 4 years,Living with two parents
1997,Alberta,X Gender,"Yes, feels lonely",40.7,5 to 10 years,Living with lone parent
1997,Saskatchewan,X Gender,"Sometimes, feels lonely",17.3,11 to 14 years,Other
1997,Alberta,X Gender,"No, do not feel lonely",14.6,20 to 24 years,Other
1997,Alberta,X Gender,"Sometimes, feels lonely",20.4,20 to 24 years,Not living with any parent
1997,British Columbia,X Gender,"Sometimes, feels lonely",15.9,25 to 64 years,Other
1997,British Columbia,X Gender,"No, do not feel lonely",8.2,25 to 64 years,Living with two parents
1997,British Columbia,X Gender,"Yes, feels lonely",42.3,25 to 64 years,Living with lone parent
1997,British Columbia,X Gender,"Sometimes, feels lonely",27.9,25 to 64 years,Not living with any parent
1997,British Columbia,X Gender,"Sometimes, feels lonely",16.5,0 to 4 years,Other
1997,British Columbia,X Gender,"No, do not feel lonely",10.5,0 to 4 years,Living with two parents
1997,British Columbia,X Gender,"Yes, feels lonely",57.8,0 to 4 years,Living with lone parent
1997,British Columbia,X Gender,"Sometimes, feels lonely",15.3,11 to 14 years,Other
1997,Alberta,X Gender,"Yes, feels lonely",56.2,15 to 19 years,Not living with any parent
1997,British Columbia,X Gender,"No, do not feel lonely",8.0,11 to 14 years,Living with two parents
1997,British Columbia,X Gender,"Sometimes, feels lonely",35.6,11 to 14 years,Not living with any parent
1997,British Columbia,X Gender,"Sometimes, feels lonely",15.0,5 to 10 years,Other
1997,British Columbia,X Gender,"No, do not feel lonely",9.1,5 to 10 years,Living with two parents
1997,British Columbia,X Gender,"Yes, feels lonely",42.6,5 to 10 years,Living with lone parent
1997,British Columbia,X Gender,"Sometimes, feels lonely",15.8,15 to 19 years,Other
1997,British Columbia,X Gender,"Yes, feels lonely",42.3,15 to 19 years,Living with lone parent
1997,British Columbia,X Gender,"Sometimes, feels lonely",39.0,15 to 19 years,Not living with any parent
1997,British Columbia,X Gender,"Sometimes, feels lonely",17.6,20 to 24 years,Other
1997,British Columbia,X Gender,"Sometimes, feels lonely",25.7,20 to 24 years,Not living with any parent
1997,Quebec,X Gender,"No, do not feel lonely",11.2,15 to 19 years,Living with two parents
1997,British Columbia,X Gender,"Yes, feels lonely",42.5,11 to 14 years,Living with lone parent
1997,Alberta,X Gender,"Sometimes, feels lonely",27.8,15 to 19 years,Living with lone parent
1997,Alberta,X Gender,"No, do not feel lonely",8.5,15 to 19 years,Living with two parents
1997,Alberta,X Gender,"Sometimes, feels lonely",17.6,15 to 19 years,Other
1997,Saskatchewan,X Gender,"No, do not feel lonely",11.1,11 to 14 years,Living with two parents
1997,Saskatchewan,X Gender,"Yes, feels lonely",43.0,11 to 14 years,Living with lone parent
1997,Saskatchewan,X Gender,"Sometimes, feels lonely",32.5,11 to 14 years,Not living with any parent
1997,Saskatchewan,X Gender,"Sometimes, feels lonely",19.4,5 to 10 years,Other
1997,Saskatchewan,X Gender,"No, do not feel lonely",12.9,5 to 10 years,Living with two parents
1997,Saskatchewan,X Gender,"Yes, feels lonely",47.7,5 to 10 years,Living with lone parent
1997,Saskatchewan,X Gender,"No, do not feel lonely",13.2,15 to 19 years,Other
1997,Saskatchewan,X Gender,"Sometimes, feels lonely",33.6,15 to 19 years,Living with lone parent
1997,Saskatchewan,X Gender,"Sometimes, feels lonely",23.4,20 to 24 years,Other
1997,Saskatchewan,X Gender,"Sometimes, feels lonely",35.4,20 to 24 years,Not living with any parent
1997,Alberta,X Gender,"No, do not feel lonely",14.9,25 to 64 years,Other
1997,Alberta,X Gender,"No, do not feel lonely",8.7,25 to 64 years,Living with two parents
1997,Alberta,X Gender,"Sometimes, feels lonely",34.3,25 to 64 years,Living with lone parent
1997,Alberta,X Gender,"Sometimes, feels lonely",25.7,25 to 64 years,Not living with any parent
1997,Alberta,X Gender,"No, do not feel lonely",12.9,0 to 4 years,Other
1997,Alberta,X Gender,"No, do not feel lonely",9.0,0 to 4 years,Living with two parents
1997,Alberta,X Gender,"Yes, feels lonely",55.8,0 to 4 years,Living with lone parent
1997,Alberta,X Gender,"Sometimes, feels lonely",15.6,11 to 14 years,Other
1997,Alberta,X Gender,"No, do not feel lonely",8.8,11 to 14 years,Living with two parents
1997,Alberta,X Gender,"Sometimes, feels lonely",36.5,11 to 14 years,Living with lone parent
1997,Alberta,X Gender,"Yes, feels lonely",51.2,11 to 14 years,Not living with any parent
1997,Alberta,X Gender,"No, do not feel lonely",14.6,5 to 10 years,Other
1997,Alberta,X Gender,"No, do not feel lonely",8.9,5 to 10 years,Living with two parents
1997,Saskatchewan,X Gender,"Yes, feels lonely",66.6,0 to 4 years,Living with lone parent
1997,Quebec,X Gender,"Sometimes, feels lonely",17.4,15 to 19 years,Other
1997,Nova Scotia,X Gender,"Sometimes, feels lonely",32.3,20 to 24 years,Not living with any parent
1997,Quebec,X Gender,"No, do not feel lonely",14.0,5 to 10 years,Living with two parents
1997,Newfoundland and Labrador,X Gender,"Sometimes, feels lonely",30.2,0 to 4 years,Other
1997,Newfoundland and Labrador,X Gender,"Sometimes, feels lonely",23.1,0 to 4 years,Living with two parents
1997,Newfoundland and Labrador,X Gender,"Sometimes, feels lonely",22.5,11 to 14 years,Other
1997,Newfoundland and Labrador,X Gender,"Sometimes, feels lonely",17.0,11 to 14 years,Living with two parents
1997,Newfoundland and Labrador,X Gender,"Yes, feels lonely",60.0,11 to 14 years,Living with lone parent
1997,Newfoundland and Labrador,X Gender,"Sometimes, feels lonely",25.1,5 to 10 years,Other
1997,Newfoundland and Labrador,X Gender,"Sometimes, feels lonely",19.2,5 to 10 years,Living with two parents
1997,Newfoundland and Labrador,X Gender,"Yes, feels lonely",65.3,5 to 10 years,Living with lone parent
1997,Newfoundland and Labrador,X Gender,"Sometimes, feels lonely",18.0,15 to 19 years,Other
1997,Newfoundland and Labrador,X Gender,"No, do not feel lonely",13.4,15 to 19 years,Living with two parents
1997,Newfoundland and Labrador,X Gender,"Yes, feels lonely",43.0,25 to 64 years,Not living with any parent
1997,Newfoundland and Labrador,X Gender,"Yes, feels lonely",45.6,15 to 19 years,Living with lone parent
